,title,link,description,garage,price,home_type,city,date,source_link,home_size,home_area,floor,elevator,price_per_sqr_meter,neighborhood,price_per_sqr_meter_bin,price_bin,home_area_bin,street_names
217,apartamento t3 em bairro do liceu  5 bicas gloria e vera cruz,https://www.idealista.pt/imovel/33265545/,"Excelente apartamento, mobilado e equipado, no centro da cidade. Com dimensões generosas e muita luminosidade, este apartamento possui ainda três varandas e muita privacidade, conferida pela área exterior privada do prédio.  
No primeiro piso encontramos um hall, uma cozinha equipada e uma varanda, uma sala com varan",True,1600,apartamento,aveiro,2024-05-15,https://www.idealista.pt/arrendar-casas/aveiro/pagina-2,t3,175,0,False,9.142858,gloria e vera cruz,"(8.731, 12.701]","(1364.8, 2349.6]","(155.4, 183.68]",vera cruz
218,apartamento t3 em estacao  avenida gloria e vera cruz,https://www.idealista.pt/imovel/32993603/,"Fantástico apartamento T3 novo, num prédio completamente renovado, em pleno centro de Aveiro, a escassos metros da Avenida Lourenço Peixinho, mercado Manuel Firmino, do centro comercial Forum e entre tantos outros locais de interesse.
Este apartamento é composto por 3 quartos, com roupeiros embutidos, sendo um deles s",True,1600,apartamento,aveiro,2024-05-15,https://www.idealista.pt/arrendar-casas/aveiro/pagina-2,t3,190,5,True,8.421053,gloria e vera cruz,"(4.663, 8.731]","(1364.8, 2349.6]","(183.68, 211.96]",vera cruz
219,apartamento t3 em zona historica  beiramar gloria e vera cruz,https://www.idealista.pt/imovel/32830561/,"RESERVAS E PEDIDOS DE INFORMAÇÃO
Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”.
TERMOS E CONDIÇÕES DE ALOJAMENTO:
- Data de Disponibilidade: 12/07/2024
- Duração Mínima de Aluguer: 30 dias
- Número Máximo de Hóspedes: 4
- Todas as Despesas Incluídas: Não, para mais info",True,1500,apartamento,aveiro,2024-05-15,https://www.idealista.pt/arrendar-casas/aveiro/pagina-2,t3,127,0,False,11.811024,gloria e vera cruz,"(8.731, 12.701]","(1364.8, 2349.6]","(98.84, 127.12]",vera cruz
220,apartamento t3 em estacao  avenida gloria e vera cruz,https://www.idealista.pt/imovel/32908758/,"Apartamento T3 na freguesia de Glória e Vera Cruz, localizado no centro Avenida Lourenço Peixinho junto ao CTT,
Características do Imóvel:
Área 120 m2, duas varandas, ( quarto em sala), 3 andar com elevador: Cozinha equipada, arrumos vão telhado,
Possibilidade de garagem: box, exterior com área de 21 m2
Descrição:
E",True,1000,apartamento,aveiro,2024-05-15,https://www.idealista.pt/arrendar-casas/aveiro/pagina-2,t3,120,0,False,8.333333,gloria e vera cruz,"(4.663, 8.731]","(355.38, 1364.8]","(98.84, 127.12]",vera cruz
221,apartamento t3 em estacao  avenida gloria e vera cruz,https://www.idealista.pt/imovel/33002994/,"Apartamento T3 localizado no centro da cidade de Aveiro, completamente remodelado com acabamentos modernos e uma boa exposição solar.
Próximo do centro comercial Fórum e estação CP.
Este apartamento contempla:
- 3 quartos com roupeiros embutidos, sendo um deles uma suite com casa de banho privada e varanda;
- Amp",True,1700,apartamento,aveiro,2024-05-15,https://www.idealista.pt/arrendar-casas/aveiro/pagina-2,t3,190,5,True,8.947369,gloria e vera cruz,"(8.731, 12.701]","(1364.8, 2349.6]","(183.68, 211.96]",vera cruz
222,apartamento t3 em vilar gloria e vera cruz,https://www.idealista.pt/imovel/33356613/,"Apartamento T3, mobilado, com cozinha toda equipada, todos os quartos e respectiva sala mobilados, três casas de banho, com ótima exposiçao solar. Garagem.
Aquecimento central e lareira.",True,1500,apartamento,aveiro,2024-05-15,https://www.idealista.pt/arrendar-casas/aveiro/pagina-2,t3,127,4,True,11.811024,gloria e vera cruz,"(8.731, 12.701]","(1364.8, 2349.6]","(98.84, 127.12]",vera cruz
223,duplex na rua do batalhao de cacadores zona historica  beiramar gloria e vera cruz,https://www.idealista.pt/imovel/33317866/,"À procura do lar perfeito no coração de Aveiro? Apresentamos um encantador apartamento T2+1, localizado no prestigiado Forum Aveiro, com comodidades modernas e uma localização imbatível!
Características do Apartamento:
Distribuído por 2 pisos para maior privacidade e espaço.
3 quartos espaçosos, todos com roupeiros e",True,1200,duplex,aveiro,2024-05-18,https://www.idealista.pt/arrendar-casas/aveiro/pagina-2,t3,105,3,True,11.428572,gloria e vera cruz,"(8.731, 12.701]","(355.38, 1364.8]","(98.84, 127.12]",vera cruz
224,duplex na rua das salineiras zona historica  beiramar gloria e vera cruz,https://www.idealista.pt/imovel/33353594/,"Descrição:
Descrição
Apartamento T4 Duplex, localizado no bairro histórico da Beira-Mar, no coração da cidade de Aveiro.
Este imóvel totalmente remodelado conta com um primeiro piso composto por três quartos, sendo um deles suite, sala e cozinha totalmente equipada.
No piso duplex encontramos uma nova sala, quarto e",True,2000,duplex,aveiro,2024-05-15,https://www.idealista.pt/arrendar-casas/aveiro/,t4,177,2,False,11.299435,gloria e vera cruz,"(8.731, 12.701]","(1364.8, 2349.6]","(155.4, 183.68]",vera cruz
225,apartamento t4 na rua das salineiras s n zona historica  beiramar gloria e vera cruz,https://www.idealista.pt/imovel/33153165/,"Apartamento T4 Duplex, localizado no bairro histórico da Beira-Mar, no coração da cidade de Aveiro.
Este imóvel totalmente remodelado conta com um primeiro piso composto por três quartos, sendo um deles suite, sala e cozinha totalmente equipada.
No piso duplex encontramos uma nova sala, quarto e zona de arrumos.
Aparta",True,2000,apartamento,aveiro,2024-05-15,https://www.idealista.pt/arrendar-casas/aveiro/,t4,177,0,False,11.299435,gloria e vera cruz,"(8.731, 12.701]","(1364.8, 2349.6]","(155.4, 183.68]",vera cruz
226,apartamento t0 em polima  cabeco do mouro  outeiro de polima sao domingos de rana,https://www.idealista.pt/imovel/33224615/,"Obrigada pela visita! Este excelente T0 com vista mar, fica situado em Cabeço de Mouro em S. Domingos de Rana, num prédio de referência e excelente qualidade, ao pé da escola St. Dominics, de 2 hipermercados, farmácia, ginásio e vários restaurantes e cafés.
O apartamento é arrendado com a cozinha completamente equip",True,900,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-12,t0,47,1,True,19.148935,sao domingos de rana,"(16.67, 20.64]","(355.38, 1364.8]","(42.28, 70.56]",sao domingos de rana
227,apartamento t0 na rua dos eucaliptos quinta da marinha cascais cascais e estoril,https://www.idealista.pt/imovel/33145648/,"Rent 1 year non-renewable contract
Available from July 8th
Welcome to our newly built studio apartment available for rent! This modern and comfortable T0 property is located near the main house and offers flexible use of space. The apartment is fully equipped and includes a bathroom with a shower cabin and towel drye",True,1250,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-18,t0,50,0,False,25.0,cascais e estoril,"(24.61, 28.579]","(355.38, 1364.8]","(42.28, 70.56]",cascais e estoril
228,apartamento t0 na avenida comunidades europeias pampilheira  cascais cascais e estoril,https://www.idealista.pt/imovel/33375374/,"Apartamento T0 para arrendar com cozinha equipada e alguns móveis, bem localizado no Alto da Pampilheira em Cascais.
Sétimo andar inserido no edifício Equador.
Hall de entrada com roupeiro.
Cozinha equipada com termoacumulador, placa elétrica, frigorifico e máquina de lavar roupa.
Sala com varanda e vista desafogada, v",True,850,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-20,t0,40,7,True,21.25,cascais e estoril,"(20.64, 24.61]","(355.38, 1364.8]","(13.293, 42.28]",cascais e estoril
229,apartamento t0  jardim de sao pedro  prof dr a h de oliveira marques 32  1o dto fte centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33100337/,"O apartamento foi totalmente remodelado e encontra-se no estado novo. Está inserido num prédio de 3 pisos (r/c + 1º andar + 2º andar), com orientação Sul, com vista de mar, muito central, próximo do comércio local, da estação de comboios de S. Pedro de Estoril (3/4 minutos a pé), da praia de S Pedro de Estoril (6/7 min",True,875,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-20,t0,38,1,False,23.026316,cascais e estoril,"(20.64, 24.61]","(355.38, 1364.8]","(13.293, 42.28]",oliveira
230,apartamento t0 em pampilheira  cascais cascais e estoril,https://www.idealista.pt/imovel/33366709/,"Remodelação concluída em 1 de junho de 2024
Espaço e eficiência maximizados para uma vida espaçosa em um T0
Aluguéis mensais disponíveis (contrato flexível)
Metros quadrados 27 utilizáveis medidos com precisão. Sem BS
Lavadora e secadora localizadas em um grande terraço
A unidade será totalmente mobiliada e fornecida",True,900,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-26,t0,30,6,True,30.0,cascais e estoril,"(28.579, 32.549]","(355.38, 1364.8]","(13.293, 42.28]",cascais e estoril
231,apartamento t0 na estrada principal do arneiro s n arneiro sao domingos de rana,https://www.idealista.pt/imovel/33315212/,"Apartamento T0 no Bairro da Torre, em Carcavelos, virado a Sul.
Disponivel a partir 1 de JulhoÉ um apartamento remodelado, com excelentes materiais e com muito bom gosto. Encontra-se totalmente mobilado e equipado. Está perto da Universidade Nova School of Business And Economics, perto da praia, da Marginal e da Autoes",True,1200,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-27,t0,50,0,False,24.0,sao domingos de rana,"(20.64, 24.61]","(355.38, 1364.8]","(42.28, 70.56]",sao domingos de rana
232,apartamento t0 na rua eusebio ferreira 42 lombos sul  alto dos lombos carcavelos e parede,https://www.idealista.pt/imovel/33114466/,"Este estúdio moderno num edifício de alojamento estudantil irá trazer-te a tua derradeira experiência de estudante!
O teu Espaço:
O teu estúdio estiloso de ocupação individual tem tudo o que precisas, e as contas estão todas incluídas. É completamente mobilado, com casa de banho privada e cozinha completamente equipa",True,760,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-27,t0,14,3,True,54.285713,carcavelos e parede,"(52.396, 56.366]","(355.38, 1364.8]","(13.293, 42.28]",carcavelos e parede
233,apartamento t0 na rua eusebio ferreira 42 lombos sul  alto dos lombos carcavelos e parede,https://www.idealista.pt/imovel/33114533/,"Este estúdio moderno num edifício de alojamento estudantil irá trazer-te a tua derradeira experiência de estudante!
O teu Espaço:
O teu estúdio estiloso de ocupação individual tem tudo o que precisas, e as contas estão todas incluídas. É completamente mobilado, com casa de banho privada e cozinha completamente equipad",True,765,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-27,t0,14,4,True,54.642857,carcavelos e parede,"(52.396, 56.366]","(355.38, 1364.8]","(13.293, 42.28]",carcavelos e parede
234,apartamento t0 em pampilheira  cascais cascais e estoril,https://www.idealista.pt/imovel/32669022/,"RESERVAS E PEDIDOS DE INFORMAÇÃO
Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”.
TERMOS E CONDIÇÕES DE ALOJAMENTO:
- Data de Disponibilidade: 26/06/2024
- Duração Mínima de Aluguer: 27 dias
- Número Máximo de Hóspedes: 2
- Todas as Despesas Incluídas: Sim, para mais info",True,1300,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-28,t0,40,0,False,32.5,cascais e estoril,"(28.579, 32.549]","(355.38, 1364.8]","(13.293, 42.28]",cascais e estoril
235,apartamento t0 na travessa do colegio centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/32819593/,"Simpático T0 no Centro Histórico de Cascais, muito bem localizado, mobilado e equipado.
Cozinha equipada com frigorifico, termoacumulador, placa, microondas e maquina de lavar roupa.
Tem um aquecimento quente/frio.
Numa zona bastante tranquila e segura e muito próximo do Centro da Vila, das Praias, Restaurantes,
Combo",True,1000,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-29,t0,35,0,False,28.571428,cascais e estoril,"(24.61, 28.579]","(355.38, 1364.8]","(13.293, 42.28]",cascais e estoril
236,apartamento t0 na avenida ultramar 3 centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/145956/,"Apartamento com 2 quartos, 1 casa de banho, pequeno terraço, no piso térreo de edifício, com estacionamento privativo à porta. Mobilado.
Tem uma tomada de carregamento rápido junto ao lugar de estacionamento para veículos eléctricos.
Aluguer de média e longa duração. Disponível a partir de Maio.",True,2500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-32,t0,90,0,False,27.777779,cascais e estoril,"(24.61, 28.579]","(2349.6, 3334.4]","(70.56, 98.84]",cascais e estoril
237,apartamento t0 na rua dos malmequeres 13 lombos sul  alto dos lombos carcavelos e parede,https://www.idealista.pt/imovel/31941489/,"Apartamento T0 a 5 min a pé da Nova SBE. O apartamento está totalmente mobilado (incluindo frigorífico, máquina de lavar roupa, forno, internet de alta velocidade) e tem um grande armário e espaço de armazenamento.
A 5 minutos a pé da NOVA School of Business and Economics e da NATO, a 13 minutos da praia e a 12 minutos",True,1000,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-33,t0,55,4,True,18.181818,carcavelos e parede,"(16.67, 20.64]","(355.38, 1364.8]","(42.28, 70.56]",carcavelos e parede
238,apartamento t0 na rua orquideas 72 centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/30211243/,"Estúdio remodelado aconchegante com cozinha / área para refeições separada, em um mini complexo ajardinado muito amigável. Bairro tranquilo e seguro, a minutos dos centros do Estoril e Cascais e do Cascaishopping Center. A 50m da paragem SottUrb 419 para a Estação do Estoril
- Geladeira, fogão a gás e forno, lava-louç",True,850,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-33,t0,30,0,False,28.333334,cascais e estoril,"(24.61, 28.579]","(355.38, 1364.8]","(13.293, 42.28]",cascais e estoril
239,apartamento t0 em carcavelos centro carcavelos e parede,https://www.idealista.pt/imovel/33372004/,"Fantástico Apartamento no Centro de Carcavelos
Mobilado e equipado
Mesmo junto à Estação de Comboios e Terminal de Autocarros
A 10 mn a pé da Praia
Completamente remodelado
Vidros Duplos, com oscilo-batente
Descrição do Apartamento:
Hall
Cozinha
Sala/Quarto
Casa de Banho
Arrecadação.",True,1000,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-33,t0,36,0,False,27.777779,carcavelos e parede,"(24.61, 28.579]","(355.38, 1364.8]","(13.293, 42.28]",carcavelos e parede
240,apartamento t0 na avenida aida 25 centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/30766774/,"Luminoso studio Arcadas do Estoril. Disponível a partir de Novembro. Decorado com luxo e muito conforto. WIFI e TV cabo incluídos. Linda vista, agradável, ventilado e completo como nas fotos. NÃO ACEITO CORRETORES. A pé para o comboio, para a praia, Golfe do Estoril, Casino do Estoril, Centro de Convenções. Bom para vi",True,1600,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-33,t0,46,2,True,34.782608,cascais e estoril,"(32.549, 36.518]","(1364.8, 2349.6]","(42.28, 70.56]",cascais e estoril
241,apartamento t0 na avenida aida 77 centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/32565029/,"Apartamento T0 totalmente renovado, mobilado e equipado para arrendamento nas Arcadas do Estoril. Adequado para duas pessoas, podendo ser utilizado também por mais uma criança até aos 12 anos. Vista totalmente desimpedida e parcial de mar. A 2 minutos do Casino, do comboio e da praia do Tamariz.",True,1900,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-34,t0,53,2,True,35.849056,cascais e estoril,"(32.549, 36.518]","(1364.8, 2349.6]","(42.28, 70.56]",cascais e estoril
242,apartamento t0 em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33086011/,"[PT] Disponível em: 01/06/2024.
Reserve em linha clicando abaixo do mapa em ""Ligação adicional"".
[ENG] Available from: 01/06/2024.
Book online by clicking on ""additional link"" under the map.
*************
[PT] COMO É QUE FUNCIONA O SPACEST.COM?
Spacest.com é uma plataforma online para alugueres de médio-longo praz",True,3300,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-34,t0,39,0,False,84.61539,cascais e estoril,"(84.152, 88.122]","(2349.6, 3334.4]","(13.293, 42.28]",cascais e estoril
243,apartamento t0 em lombos sul  alto dos lombos carcavelos e parede,https://www.idealista.pt/imovel/33310148/,"[PT] Disponível em: 01/09/2024.
Reserve em linha clicando abaixo do mapa em ""Ligação adicional"".
[ENG] Available from: 01/09/2024.
Book online by clicking on ""additional link"" under the map.
*************
[PT] COMO É QUE FUNCIONA O SPACEST. COM?
Spacest. com é uma plataforma online para alugueres de médio-longo pr",True,839,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-34,t0,27,0,False,31.074074,carcavelos e parede,"(28.579, 32.549]","(355.38, 1364.8]","(13.293, 42.28]",carcavelos e parede
244,apartamento t0 em lombos sul  alto dos lombos carcavelos e parede,https://www.idealista.pt/imovel/32878452/,"RESERVAS E PEDIDOS DE INFORMAÇÃO
Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”.
TERMOS E CONDIÇÕES DE ALOJAMENTO:
- Data de Disponibilidade: 14/07/2024
- Duração Mínima de Aluguer: 90 dias
- Número Máximo de Hóspedes: 1
- Todas as Despesas Incluídas: Sim, para mais info",True,1050,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-35,t0,30,0,False,35.0,carcavelos e parede,"(32.549, 36.518]","(355.38, 1364.8]","(13.293, 42.28]",carcavelos e parede
245,apartamento t0 na rua gomes freire 85 n centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33209548/,"Apartamento excepcional, totalmente equipado, remodelado em 2023, com a classificaçao de 9 (de 0 a 10), atribuida pelos inquilinos do Booking.
Posso arrendar a curto, médio ou longo prazo, com diferentes rendas a praticar. A indicação da renda publicitada é meramente indicativa, podendo variar em função do cliente, do",True,1300,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-36,t0,45,1,False,28.88889,cascais e estoril,"(28.579, 32.549]","(355.38, 1364.8]","(42.28, 70.56]",rua gomes freire
246,apartamento t0 na avenida gago coutinho 2 parede carcavelos e parede,https://www.idealista.pt/imovel/33307076/,"Vamos alugar nosso apartamento durante o verão, estamos abertos para aluguéis semanais, mas também mensais. 19/6-20/8
Envie uma mensagem para preços.",True,2200,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-37,t0,129,3,False,17.054264,carcavelos e parede,"(16.67, 20.64]","(1364.8, 2349.6]","(127.12, 155.4]",avenida gago
247,apartamento t0 na rua das flores centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/32848863/,"Disponível a partir de 1 de junho.
Se procura um studio equipado com despesas incluídas e limpeza, não hesite em vir visitar.
Estão incluídas as seguintes despesas:
- limpeza uma vez por semana
- internet
- eletricidade
- água
- gás
Este studio é constituído por:
- kitchenette
- zona de descanso
- zona de es",True,1500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-8,t0,77,0,False,19.48052,cascais e estoril,"(16.67, 20.64]","(1364.8, 2349.6]","(70.56, 98.84]",cascais e estoril
248,apartamento t1 na rua dia mundial da crianca s n bairro alentejano carcavelos e parede,https://www.idealista.pt/imovel/33396608/,"Apartamento T1, num rés-do-chão, no Junqueiro | Parede.
Com uma vista totalmente desafogada.
 
Zona muito tranquila, no Junqueiro, a minutos a pé das Praia de Carcavelos e da Parede, e da Estação de Comboios.
Junto a todo o tipo de comércio e serviços.
A minutos da Nova SBE, futura Faculdade de Medicina, e do Colégio S",True,950,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/,t1,38,0,False,25.0,carcavelos e parede,"(24.61, 28.579]","(355.38, 1364.8]","(13.293, 42.28]",carcavelos e parede
249,apartamento t1 na avenida 25 de abril 1097 centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33395718/,"só para particulares, não aceitamos contactos de agências.
apartamento T1 com lugar de garagem, em Condomínio no centro de Cascais, com
portaria 24 horas, piscina e jardim.
excelentes áreas.
cozinha equipada.
aluguer com mobília.",True,1750,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/,t1,90,0,False,19.444445,cascais e estoril,"(16.67, 20.64]","(1364.8, 2349.6]","(70.56, 98.84]",avenida 25 de abril
250,apartamento t1 na rua da torre 100 bairro do rosario cascais cascais e estoril,https://www.idealista.pt/imovel/32701439/,"Apartamento com vista total de mar, terraço com orientação sudoeste. Belíssimo pôr do sol. Totalmente nova. Ar condicionado encastrado. Cozinha totalmente equipada com máquinas encastradas: lavar e secar roupa, lavar loiça, placa vitrocerâmica e forno. Caldeira. Equipada com pequenos electrodomésticos. Condomínio com p",True,2500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/,t1,81,5,True,30.864197,cascais e estoril,"(28.579, 32.549]","(2349.6, 3334.4]","(70.56, 98.84]",cascais e estoril
251,apartamento t1 em lombos sul  alto dos lombos carcavelos e parede,https://www.idealista.pt/imovel/33395461/,"PAÇO DE ARCOS – ESTAÇÃO/CENTRO HISTÓRICO.
COMPLETAMENTE REMODELADO E EQUIPADO.
Bonito apartamento, acabado de remodelar (A ESTREAR! ), muito soalheiro e luminoso, com 2 frentes, com ampla e deslumbrante vista desafogada para o mar, bem dividido, inserido em prédio com elevador localizado em zona muito aprazível para",True,1300,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/,t1,50,3,True,26.0,carcavelos e parede,"(24.61, 28.579]","(355.38, 1364.8]","(42.28, 70.56]",carcavelos e parede
252,apartamento t1 na avenida aida centro do estoril estoril cascais e estoril,https://www.idealista.pt/imovel/33045518/,"Apartamento T1 de luxo com garagem, em condomínio com piscina e jardim, junto à Praia do Tamariz e dos jardins do Casino Estoril.
Totalmente equipado, mobilado e decorado.
Condomínio “Estoril Garden” com porteiro 24h/dia.
Localizado a 100 metros da praia, este apartamento com muita luz natural e muito bem localizado,",True,2800,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-10,t1,93,3,True,30.107527,cascais e estoril,"(28.579, 32.549]","(2349.6, 3334.4]","(70.56, 98.84]",cascais e estoril
253,apartamento t1 na rua fernao lopes 23 alapraia  livramento estoril cascais e estoril,https://www.idealista.pt/imovel/33141603/,"Apartamento T1 no 6º andar, exposição solar sul/poente, oferecendo uma vista desafogada para mar e serra. Com uma localização privilegiada, este imóvel é perfeito para quem procura conforto, luminosidade e conveniência.
O Apartamento:
Sala com 25,00m2
Quarto de 12,00m2
Casa de banho com 2,50m2
Cozinha com 11,00m2 parc",True,1200,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-11,t1,55,6,True,21.818182,cascais e estoril,"(20.64, 24.61]","(355.38, 1364.8]","(42.28, 70.56]",cascais e estoril
254,apartamento t1 em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/29517134/,"Apartamento T1 sem móveis, totalmente remodelado no Centro de Cascais.
Apartamento com 96m2 de área bruta privativa.
Composto por;
- hall entrada
- sala comum com 35m2 com kitchenete totalmente equipada e acesso a grande terraço com 80m2
- suite com 26m2 com roupeiros
Apartamento com excelente localização, próxim",True,1900,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-11,t1,96,0,False,19.791666,cascais e estoril,"(16.67, 20.64]","(1364.8, 2349.6]","(70.56, 98.84]",cascais e estoril
255,apartamento t1 em monte estoril estoril cascais e estoril,https://www.idealista.pt/imovel/29777912/,"DISPONÍVEL A PARTIR DE 1 DE JUNHO
Fantástico apartamento T1 duplex sem móveis, em condomínio fechado no coração do Monte Estoril.
Apartamento com 98m2 de área bruta privativa.
Composto por;
Piso 0;
- sala com 30m2
- cozinha americana com 6m2 totalmente equipada
- casa de banho com 4m2
Piso 1;
- Quarto com 18",True,1450,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-12,t1,98,0,False,14.795918,cascais e estoril,"(12.701, 16.67]","(1364.8, 2349.6]","(70.56, 98.84]",cascais e estoril
256,apartamento t1 em monte estoril estoril cascais e estoril,https://www.idealista.pt/imovel/31698541/,"DISPONÍVEL PARA ARRENDAMENTO ATÉ 30 DE ABRIL 2024
Apartamento T1 duplex mobilado no Monte Estoril, em empreendimento turístico com porteiro, jardim, piscina e campo de ténis.
Apartamento com 80m2 de área bruta privativa e boa exposição solar.
Composto por:
- hall
- sala comum com varanda
- cozinha americana
- ca",True,2370,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-12,t1,80,1,True,29.625,cascais e estoril,"(28.579, 32.549]","(2349.6, 3334.4]","(70.56, 98.84]",cascais e estoril
257,apartamento t1 em monte estoril estoril cascais e estoril,https://www.idealista.pt/imovel/30122867/,"Fantástico apartamento T1 duplex sem móveis, em condomínio fechado no coração do Monte Estoril.
Apartamento com 60m2 de área bruta privativa.
Composto por;
Piso 0;
- sala com 26m2
- cozinha americana com 6m2 totalmente equipada
- casa de banho com 4m2
Piso 1;
- Quarto com 18m2 com roupeiro
- casa de banho comp",True,1550,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-12,t1,60,0,False,25.833334,cascais e estoril,"(24.61, 28.579]","(1364.8, 2349.6]","(42.28, 70.56]",cascais e estoril
258,apartamento t1 em monte estoril estoril cascais e estoril,https://www.idealista.pt/imovel/32699928/,"Apartamento T1 com varanda no Monte Estoril para arrendar.
É no coração do Monte Estoril, inserido num prédio de charme, que encontramos este magnífico apartamento.
Com cerca de 100m2, totalmente recuperado, o apartamento é composto por:
Hall de entrada por onde se dá o acesso à sala de estar com 25 m2, com lareira",True,1750,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-12,t1,60,2,False,29.166666,cascais e estoril,"(28.579, 32.549]","(1364.8, 2349.6]","(42.28, 70.56]",cascais e estoril
259,apartamento t1 na rua do monte leite sao joao estoril cascais e estoril,https://www.idealista.pt/imovel/31507328/,"Agradecemos que para marcações de visitas seja enviada mensagem.
Apartamento Cubeb, Estoril, Cascais
Este apartamento remodelado dispõe de um quarto e uma casa de banho.
- Totalmente Equipado e Mobilado
- Wifi / TV Cabo
- Cozinha Equipada
- Autocarro a minutos de distancia
- Aluguer mensal: despesas (eletricidade/gá",True,2200,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-14,t1,51,1,True,43.137257,cascais e estoril,"(40.488, 44.457]","(1364.8, 2349.6]","(42.28, 70.56]",cascais e estoril
260,apartamento t1 em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33363826/,"Encantador T1 Mobilado no Coração do Centro Histórico de Cascais: Vive a Essência à Beira-Mar!
Descobre o verdadeiro encanto de Cascais neste acolhedor apartamento T1, situado no coração do centro histórico da cidade. Localizado a poucos passos do mar e rodeado pela vibrante atmosfera de restaurantes e cafés, esta é u",True,2500,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-14,t1,72,1,False,34.72222,cascais e estoril,"(32.549, 36.518]","(2349.6, 3334.4]","(70.56, 98.84]",cascais e estoril
261,apartamento t1 em centro de cascais cascais cascais e estoril,https://www.idealista.pt/imovel/33355273/,"Estúdio mobiliado com 55 m2 em um edifício de luxo, com acesso à piscina no andar superior mediante código dos condôminos.
Este apartamento foi completamente remodelado, incluindo a substituição total da canalização e a instalação de um novo quadro elétrico.
Desfrute de uma vista maravilhosa para o mar e uma posiçã",True,1650,apartamento,cascais,2024-05-15,https://www.idealista.pt/arrendar-casas/cascais/pagina-14,t1,55,6,True,30.0,cascais e estoril,"(28.579, 32.549]","(1364.8, 2349.6]","(42.28, 70.56]",cascais e estoril
